20190520052745,subsample_assignment2,subsample1,S_Shuffle,0,742,0,849,0.4663733500942803,1591,Ter
20190520054829,subsample_assignment2,subsample2,None,647,710,90,131,0.8599493029150824,1578,Pro_and_Ter
20190520060245,subsample_assignment2,subsample2,None,645,670,130,133,0.8333333333333334,1578,Pro
20190520061317,subsample_assignment2,subsample2,None,617,667,133,161,0.8136882129277566,1578,Ter
20190520063248,subsample_assignment2,subsample2,D_Shuffle,388,528,272,390,0.5804816223067174,1578,Pro_and_Ter
20190520063747,subsample_assignment2,subsample2,D_Shuffle,0,800,0,778,0.5069708491761724,1578,Pro
20190520064438,subsample_assignment2,subsample2,D_Shuffle,393,523,277,385,0.5804816223067174,1578,Ter
20190520065314,subsample_assignment2,subsample2,S_Shuffle,0,800,0,778,0.5069708491761724,1578,Pro_and_Ter
20190520065546,subsample_assignment2,subsample2,S_Shuffle,0,800,0,778,0.5069708491761724,1578,Pro
20190520070313,subsample_assignment2,subsample2,S_Shuffle,68,797,3,710,0.5481622306717364,1578,Ter
20190520072732,subsample_assignment2,subsample3,None,623,750,124,104,0.8575890068707058,1601,Pro_and_Ter
20190520073917,subsample_assignment2,subsample3,None,644,672,202,83,0.8219862585883823,1601,Pro
20190520074721,subsample_assignment2,subsample3,None,543,744,130,184,0.8038725796377264,1601,Ter
20190520080050,subsample_assignment2,subsample3,D_Shuffle,504,295,579,223,0.4990630855715178,1601,Pro_and_Ter
20190520080322,subsample_assignment2,subsample3,D_Shuffle,727,0,874,0,0.4540911930043723,1601,Pro
20190520080631,subsample_assignment2,subsample3,D_Shuffle,727,0,874,0,0.4540911930043723,1601,Ter
20190520081953,subsample_assignment2,subsample3,S_Shuffle,727,0,874,0,0.4540911930043723,1601,Pro_and_Ter
20190520082643,subsample_assignment2,subsample3,S_Shuffle,727,0,874,0,0.4540911930043723,1601,Pro
20190520082914,subsample_assignment2,subsample3,S_Shuffle,727,0,874,0,0.4540911930043723,1601,Ter
20190520084832,subsample_assignment2,subsample4,None,770,689,151,69,0.8689696247766527,1679,Pro_and_Ter
20190520085856,subsample_assignment2,subsample4,None,752,577,263,87,0.7915425848719476,1679,Pro
20190520090505,subsample_assignment2,subsample4,None,614,730,110,225,0.8004764740917213,1679,Ter
20190520090959,subsample_assignment2,subsample4,D_Shuffle,0,840,0,839,0.5002977963073257,1679,Pro_and_Ter
20190520091419,subsample_assignment2,subsample4,D_Shuffle,0,840,0,839,0.5002977963073257,1679,Pro
20190520092105,subsample_assignment2,subsample4,D_Shuffle,0,840,0,839,0.5002977963073257,1679,Ter
20190520092936,subsample_assignment2,subsample4,S_Shuffle,0,840,0,839,0.5002977963073257,1679,Pro_and_Ter
20190520093206,subsample_assignment2,subsample4,S_Shuffle,0,840,0,839,0.5002977963073257,1679,Pro
20190520093436,subsample_assignment2,subsample4,S_Shuffle,0,840,0,839,0.5002977963073257,1679,Ter
